0.05191309627234825, 8.387096774193552, 0, bot
0.05986819793421187, -5.483870967741936, 1, bot
0.06980510717386239, -10.387096774193544, 2, bot
0.08121207606140617, 0.9032258064516157, 3, bot
0.09449543614203217, -2.580645161290313, 4, bot
0.11059023432007493, 3.9354838709677473, 5, bot
0.1279618598645238, -4.193548387096769, 6, bot
0.15053112014961137, 1.225806451612911, 7, bot
0.17505768164820892, 1.8064516129032313, 8, bot
0.20374027680588425, 3.7419354838709715, 9, bot
0.23653826114749604, 1.4193548387096797, 10, bot
0.27677974645914033, 2.64516129032258, 11, bot
0.3224724334088097, 1.4193548387096797, 12, bot
0.3746777838446001, 0.45161290322581493, 13, bot
0.4379947024907596, 0, 14, bot
0.5077527241508214, 0.12903225806451957, 15, bot
0.5937576954327245, 0.25806451612903913, 16, bot
0.6941488800640319, -0.06451612903225623, 17, bot
0.8069473539969287, -0.12903225806451246, 18, bot
0.9410425294627246, 0.25806451612903913, 19, bot
1.0937565669707168, -0.12903225806451246, 20, bot
0.052264467842863455, 15.032258064516132, 0, measurement
0.06003623809625362, -0.6451612903225765, 1, measurement
0.06982728515260135, -4.838709677419345, 2, measurement
0.08140959485485345, 5.096774193548395, 3, measurement
0.0947181819815852, 1.483870967741943, 4, measurement
0.11114336625869942, 7.548387096774196, 5, measurement
0.1297144730696776, -0.7096774193548328, 6, measurement
0.15033716009380313, 4.0000000000000036, 7, measurement
0.17482558529098996, 4.516129032258071, 8, measurement
0.2051844531804353, 5.935483870967744, 9, measurement
0.2367328193233198, 2.838709677419356, 10, measurement
0.27701775671133755, 4.129032258064523, 11, measurement
0.3227135525915097, 2.7096774193548434, 12, measurement
0.3749018904375917, 1.483870967741943, 13, measurement
0.4407697767988977, 0.9032258064516157, 14, measurement
0.5065113320427767, 0.9032258064516157, 15, measurement
0.5938020769693885, 0.3870967741935516, 16, measurement
0.6924000178504026, 0.5806451612903274, 17, measurement
0.8070981544479877, 0.1935483870967758, 18, measurement
0.9438425973352109, 0.3870967741935516, 19, measurement
1.0938383218642564, 0, 20, measurement
0.05201019188789102, 21.612903225806456, 0, top
0.06003511626825343, 4.322580645161295, 1, top
0.07005730696626972, 0.8387096774193594, 2, top
0.081598445025792, 9.096774193548388, 3, top
0.09467748288869988, 5.7419354838709715, 4, top
0.11105824894414083, 11.225806451612904, 5, top
0.12845537532610168, 2.451612903225815, 6, top
0.15057331848115652, 6.709677419354843, 7, top
0.17556872268444784, 6.838709677419359, 8, top
0.2036603434877845, 8.06451612903226, 9, top
0.23698952690108468, 4.709677419354843, 10, top
0.2780601614185196, 5.6129032258064555, 11, top
0.32199675215607004, 3.870967741935491, 12, top
0.3762563784223461, 2.7096774193548434, 13, top
0.4384532675847168, 1.8064516129032313, 14, top
0.5067574735628756, 1.741935483870975, 15, top
0.5940684358630621, 1.1612903225806477, 16, top
0.6906555617795045, 1.225806451612911, 17, top
0.8073394937888492, 0.7096774193548399, 18, top
0.9439484232501988, 0.5806451612903274, 19, top
1.0939200828687192, 0.12903225806451957, 20, top
